time_exchange,symbol_id,price,size,bid1_price,bid1_size,ask1_price,ask1_size,bid2_price,bid2_size,ask2_price,ask2_size,bid3_price,bid3_size,ask3_price,ask3_size,bid4_price,bid4_size,ask4_price,ask4_size,bid5_price,bid5_size,ask5_price,ask5_size,bid6_price,bid6_size,ask6_price,ask6_size,bid7_price,bid7_size,ask7_price,ask7_size,bid8_price,bid8_size,ask8_price,ask8_size,bid9_price,bid9_size,ask9_price,ask9_size,bid10_price,bid10_size,ask10_price,ask10_size,bid11_price,bid11_size,ask11_price,ask11_size,bid12_price,bid12_size,ask12_price,ask12_size,bid13_price,bid13_size,ask13_price,ask13_size,bid14_price,bid14_size,ask14_price,ask14_size,bid15_price,bid15_size,ask15_price,ask15_size,bid16_price,bid16_size,ask16_price,ask16_size,bid17_price,bid17_size,ask17_price,ask17_size,bid18_price,bid18_size,ask18_price,ask18_size,bid19_price,bid19_size,ask19_price,ask19_size,bid20_price,bid20_size,ask20_price,ask20_size
2019-02-17 20:12:23.164,BINANCE_SPOT_BTC_USDT,3624.07000000,0.02132800,3622.95,0.052195,3624.07,2e-05,3622.79,0.004888,3624.09,1.7e-05,3622.78,0.231313,3624.11,1.0,3622.44,0.5,3624.21,1.0,3622.25,0.5,3624.28,0.033091,3622.24,0.5,3624.63,0.03309,3621.74,0.006055,3625.07,0.051069,3621.73,0.04665,3625.09,0.093494,3621.72,0.501677,3625.11,1.527665,3621.7,1.245436,3625.13,8.563861,3621.68,4.6,3625.24,0.5,3621.67,5.05,3625.25,0.609278,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.37,0.5,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.85,1.0,3626.81,0.17082,3620.38,0.223582,3626.85,0.004135,3620.37,0.329,3626.92,0.0035
2019-02-17 20:12:24.875,BINANCE_SPOT_BTC_USDT,3623.27000000,0.15113900,3622.95,0.052195,3624.07,2e-05,3622.79,0.004888,3624.09,1.7e-05,3622.78,0.231313,3624.11,1.0,3622.44,0.5,3624.28,0.033091,3622.25,0.5,3624.63,0.03309,3622.24,0.5,3625.04,0.126953,3621.74,0.006055,3625.06,0.921647,3621.73,0.04665,3625.09,0.01761,3621.72,0.501677,3625.11,1.5,3621.7,1.245436,3625.13,8.563861,3621.68,4.6,3625.23,0.5,3621.67,5.05,3625.24,0.5,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3626.0,3.666826,3621.42,0.523421,3626.25,0.132432,3621.37,0.5,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.85,1.0,3626.8,0.03308,3620.38,0.223582,3626.81,0.17082,3620.37,0.329,3626.85,0.004135
2019-02-17 20:12:27.009,BINANCE_SPOT_BTC_USDT,3622.78000000,0.01911900,3622.92,0.060704,3624.1,0.00396,3622.91,0.006073,3624.11,1.0,3622.89,7.0,3624.28,0.033091,3622.78,0.212194,3624.63,0.03309,3622.46,0.429496,3625.04,0.126953,3622.44,0.5,3625.06,0.921647,3622.25,0.5,3625.09,0.01761,3622.24,0.5,3625.11,1.5,3621.73,0.04665,3625.13,8.563861,3621.72,0.072216,3625.22,0.5,3621.7,1.245436,3625.24,0.5,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.37,0.959915,3621.42,0.523421,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.85,1.0,3626.8,0.03308,3620.38,0.223582,3626.81,0.17082,3620.37,0.329,3626.85,0.004135
2019-02-17 20:12:29.236,BINANCE_SPOT_BTC_USDT,3624.08000000,0.15284000,3623.06,0.426202,3624.09,1.0,3623.04,1.32378,3624.1,0.00396,3623.02,4.8,3624.28,0.033091,3623.01,0.060704,3624.63,0.03309,3622.89,0.1,3625.04,0.126953,3622.78,0.212194,3625.06,0.921647,3622.44,0.5,3625.09,0.01761,3622.25,0.5,3625.11,1.5,3622.24,0.5,3625.13,8.563861,3621.73,0.04665,3625.22,1.0,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.37,0.959915,3621.42,0.523421,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.38,0.223582,3626.8,0.03308,3620.37,0.329,3626.81,0.173603,3620.33,0.5,3626.85,0.004135,3620.0,0.003,3626.92,0.0035
2019-02-17 20:12:31.151,BINANCE_SPOT_BTC_USDT,3624.09000000,0.00571600,3623.01,0.060704,3624.07,0.117522,3622.78,0.212194,3624.09,0.994284,3622.44,0.5,3624.1,0.00396,3622.25,0.5,3624.28,0.033091,3622.24,0.5,3624.63,0.03309,3621.74,0.006072,3625.04,0.126953,3621.73,0.04665,3625.06,0.921647,3621.72,0.498415,3625.09,0.020887,3621.7,1.245481,3625.11,1.5,3621.68,4.6,3625.13,8.563861,3621.67,5.05,3625.21,0.5,3621.65,0.013805,3625.22,0.5,3621.61,0.064639,3625.25,0.109278,3621.42,0.523421,3626.0,3.666826,3621.0,0.003,3626.25,0.132432,3620.38,0.223582,3626.37,0.959915,3620.37,0.329,3626.38,0.582295,3620.33,0.5,3626.5,0.09996,3620.0,0.003,3626.8,0.03308,3619.54,0.068137,3626.81,0.173603
2019-02-17 20:12:33.241,BINANCE_SPOT_BTC_USDT,3624.07000000,0.11752200,3623.25,0.007727,3624.09,1.0,3623.01,0.060704,3624.1,0.00396,3622.78,0.212194,3624.28,0.033091,3622.44,0.5,3624.63,0.03309,3622.26,0.006072,3625.04,0.126953,3622.25,0.5,3625.06,0.921647,3622.24,0.5,3625.09,0.020887,3621.82,1.743796,3625.11,1.5,3621.8,1.0,3625.13,8.563861,3621.73,0.04665,3625.2,0.5,3621.68,4.6,3625.22,0.5,3621.67,5.05,3625.25,0.109278,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.15,0.5,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.38,0.223582,3626.81,0.173603,3620.37,0.329,3626.85,0.004135,3620.33,0.5,3626.92,0.0035
2019-02-17 20:12:35.207,BINANCE_SPOT_BTC_USDT,3624.07000000,0.11752200,3623.01,0.060704,3624.1,0.00396,3622.87,0.227187,3624.28,0.033091,3622.48,0.006072,3624.63,0.03309,3622.46,0.426177,3625.04,0.13023,3622.44,0.5,3625.06,0.921647,3622.25,0.5,3625.09,0.01761,3622.24,0.5,3625.11,1.5,3622.02,1.317619,3625.13,8.563861,3622.0,1.0,3625.2,0.5,3621.73,0.04665,3625.21,0.5,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.38,0.582295,3621.42,0.523421,3626.5,0.09996,3621.15,0.5,3626.8,0.03308,3621.0,0.003,3626.81,0.173603,3620.38,0.223582,3626.85,0.004135,3620.37,0.329,3626.92,0.0035,3620.33,0.5,3627.0,0.250357
2019-02-17 20:12:37.161,BINANCE_SPOT_BTC_USDT,3623.41000000,0.22075200,3623.01,0.057557,3624.09,1.0,3622.87,0.227187,3624.1,0.00396,3622.46,0.5,3624.28,0.033091,3622.44,0.5,3624.63,0.03309,3622.24,0.5,3625.04,0.126953,3621.74,0.006072,3625.06,0.921647,3621.73,0.04665,3625.09,0.020887,3621.72,0.498418,3625.11,1.5,3621.7,1.245498,3625.13,8.563861,3621.68,4.6,3625.2,0.5,3621.67,5.077554,3625.21,0.5,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3626.0,3.666826,3621.44,1.0,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.15,0.5,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.38,0.223582,3626.81,0.173603,3620.37,0.329,3626.85,0.004135,3620.33,0.5,3626.92,0.0035
2019-02-17 20:12:39.497,BINANCE_SPOT_BTC_USDT,3623.01000000,0.02856700,3623.01,0.02899,3624.09,1.0,3622.87,0.227187,3624.1,0.00396,3622.49,0.12,3624.28,0.033091,3622.46,0.5,3624.63,0.03309,3622.44,0.5,3625.04,0.126953,3622.24,0.5,3625.06,0.921647,3621.74,0.006072,3625.09,0.020887,3621.73,0.04665,3625.11,1.5,3621.72,0.498418,3625.13,8.563861,3621.7,1.245498,3625.2,0.527519,3621.68,4.6,3625.21,0.5,3621.67,5.05,3625.25,0.109278,3621.65,1.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.51,0.007727,3626.38,0.582295,3621.42,0.523421,3626.5,0.09996,3621.15,0.5,3626.8,0.03308,3621.0,0.003,3626.81,0.173603,3620.37,0.329,3626.85,0.004135,3620.33,0.5,3626.92,0.0035
2019-02-17 20:12:41.424,BINANCE_SPOT_BTC_USDT,3623.01000000,0.02856700,3623.01,0.02899,3624.07,0.142419,3622.87,0.227187,3624.09,1.0,3622.46,0.5,3624.1,0.00396,3622.44,0.5,3624.28,0.033091,3622.24,0.5,3624.63,0.03309,3621.74,0.006072,3625.04,0.126953,3621.73,0.04665,3625.06,0.921647,3621.72,0.498418,3625.09,0.020887,3621.7,1.245498,3625.11,1.5,3621.68,4.6,3625.13,8.563861,3621.67,5.05,3625.2,0.527519,3621.65,1.013805,3625.21,0.5,3621.61,0.064639,3625.25,0.109278,3621.51,0.007727,3626.0,3.666826,3621.42,0.523421,3626.25,0.132432,3621.15,0.5,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.37,0.329,3626.8,0.03308,3620.33,0.5,3626.81,0.173603,3620.1,0.3,3626.85,0.004135
2019-02-17 20:12:43.339,BINANCE_SPOT_BTC_USDT,3624.07000000,0.14241900,3623.01,0.02899,3624.09,1.0,3622.87,0.227187,3624.1,0.00396,3622.46,0.5,3624.28,0.033091,3622.44,0.5,3624.63,0.03309,3622.33,0.5,3625.04,0.126953,3621.74,0.006072,3625.06,0.921647,3621.73,0.04665,3625.09,0.020887,3621.72,0.498418,3625.11,1.5,3621.7,1.245498,3625.13,8.563861,3621.68,4.6,3625.2,0.5,3621.67,5.05,3625.21,0.5,3621.65,1.013805,3625.25,0.109278,3621.61,0.064639,3626.0,3.666826,3621.51,0.007727,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.15,0.5,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.37,0.329,3626.81,0.173603,3620.33,0.5,3626.85,0.004135,3620.11,0.223594,3626.92,0.0035
2019-02-17 20:12:45.304,BINANCE_SPOT_BTC_USDT,3624.07000000,0.14241900,3623.01,0.02899,3624.1,0.00396,3622.87,0.227187,3624.28,0.033091,3622.48,0.426205,3624.63,0.03309,3622.46,0.5,3625.04,0.13023,3622.44,0.5,3625.06,0.921647,3622.33,0.5,3625.09,0.01761,3621.74,0.006072,3625.11,1.5,3621.73,0.04665,3625.13,8.563861,3621.72,0.072213,3625.2,0.5,3621.7,1.298868,3625.21,0.5,3621.68,4.6,3625.25,0.109278,3621.67,5.05,3626.0,3.666826,3621.65,0.013805,3626.25,0.132432,3621.61,0.064639,3626.38,0.582295,3621.51,0.007727,3626.5,0.09996,3621.5,1.0,3626.8,0.03308,3621.42,0.523421,3626.81,0.173603,3621.15,0.5,3626.85,0.004135,3621.0,0.003,3626.92,0.0035,3620.37,0.329,3627.0,0.250357
2019-02-17 20:12:47.471,BINANCE_SPOT_BTC_USDT,3623.01000000,0.00724600,3623.01,0.021744,3624.07,0.070185,3622.87,0.227187,3624.09,1.0,3622.46,0.5,3624.1,0.00396,3622.44,0.5,3624.28,0.033091,3622.33,0.5,3624.63,0.03309,3621.74,0.006072,3625.04,0.126953,3621.73,0.04665,3625.06,0.921647,3621.72,0.498418,3625.09,0.020887,3621.7,1.298868,3625.11,1.5,3621.68,4.6,3625.13,8.563861,3621.67,5.05,3625.2,0.527615,3621.65,0.013805,3625.21,0.5,3621.61,0.064639,3625.25,0.109278,3621.51,0.007727,3626.0,3.666826,3621.42,0.523421,3626.25,0.132432,3621.15,0.5,3626.38,0.582295,3621.0,0.003,3626.5,0.09996,3620.37,0.329,3626.79,0.959915,3620.34,1.834441,3626.8,0.03308,3620.33,0.5,3626.81,0.173603
2019-02-17 20:12:49.704,BINANCE_SPOT_BTC_USDT,3623.01000000,0.02171600,3623.01,2.8e-05,3624.06,0.00396,3622.48,0.006072,3624.07,0.01761,3622.46,0.5,3624.09,1.215131,3622.45,0.225321,3624.28,0.033091,3622.44,0.5,3624.63,0.03309,3622.33,0.5,3625.06,0.921647,3622.13,0.12,3625.07,0.051069,3621.73,0.04665,3625.09,0.079161,3621.72,0.498418,3625.11,1.5,3621.7,1.298868,3625.13,8.563861,3621.68,4.6,3625.19,1.0,3621.67,6.05,3625.25,0.109278,3621.65,0.013805,3626.0,3.666826,3621.61,0.064639,3626.25,0.132432,3621.51,0.007727,3626.38,0.582295,3621.42,0.523421,3626.5,0.09996,3621.15,0.5,3626.8,0.03308,3621.0,0.003,3626.81,0.173603,3620.37,0.329,3626.85,0.004135,3620.34,1.834441,3626.92,0.0035
2019-02-17 20:12:51.735,BINANCE_SPOT_BTC_USDT,3624.09000000,0.49762900,3623.01,2.8e-05,3624.05,0.060676,3622.52,0.006072,3624.06,0.064164,3622.5,0.01761,3624.09,0.215131,3622.48,0.426205,3624.28,0.033091,3622.47,0.228075,3624.63,0.03309,3622.46,0.5,3625.04,0.003277,3622.44,0.5,3625.06,0.921647,3622.33,0.5,3625.07,0.051069,3621.73,0.04665,3625.09,0.075884,3621.72,0.072213,3625.11,1.5,3621.7,1.326698,3625.13,8.563861,3621.68,4.6,3625.16,0.5,3621.67,6.05,3625.19,0.5,3621.65,0.013805,3625.25,0.109278,3621.61,0.064639,3626.0,3.666826,3621.51,0.007727,3626.25,0.132432,3621.42,0.523421,3626.38,0.582295,3621.15,0.5,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.37,0.329,3626.81,0.173603
2019-02-17 20:12:53.793,BINANCE_SPOT_BTC_USDT,3623.71000000,0.15817700,3623.01,2.8e-05,3624.05,1.060676,3622.51,0.006072,3624.06,0.064164,3622.49,0.01761,3624.09,0.215131,3622.47,0.228075,3624.28,0.033091,3622.33,0.5,3624.63,0.03309,3621.73,0.04665,3625.06,0.921647,3621.72,0.498418,3625.08,0.051069,3621.7,1.298868,3625.1,0.079161,3621.68,4.6,3625.11,1.5,3621.67,5.05,3625.12,0.5,3621.65,0.013805,3625.13,9.063861,3621.61,0.064639,3625.25,0.109278,3621.51,0.007727,3626.0,3.666826,3621.42,0.523421,3626.25,0.132432,3621.15,0.5,3626.38,0.582295,3621.01,1.0,3626.5,0.09996,3621.0,0.003,3626.8,0.03308,3620.38,0.223589,3626.81,0.173603,3620.37,0.329,3626.85,0.004135,3620.34,1.834441,3626.92,0.0035
2019-02-17 20:12:55.839,BINANCE_SPOT_BTC_USDT,3624.02000000,0.02548400,3622.82,0.060706,3624.01,1.0,3622.57,0.221532,3624.02,0.019086,3622.13,0.12,3624.04,8.8,3621.73,0.04665,3624.05,3.64822,3621.72,0.006073,3624.09,0.215131,3621.71,0.646292,3624.28,0.033091,3621.7,0.05337,3624.63,0.03309,3621.69,1.245564,3624.94,0.5,3621.67,5.05,3625.11,1.5,3621.65,0.013805,3625.12,0.5,3621.61,0.064639,3625.13,8.591209,3621.51,0.007727,3625.25,0.109278,3621.42,0.523421,3626.0,0.018606,3621.0,0.003,3626.24,0.959915,3620.56,1.0,3626.25,0.132432,3620.37,0.329,3626.38,0.582295,3620.34,1.834441,3626.5,0.09996,3620.33,0.5,3626.8,0.03308,3620.11,0.223597,3626.81,0.173603,3620.1,0.3,3626.85,0.004135
